@relation imu_motion_train_raw

@attribute gyro_x numeric
@attribute gyro_y numeric
@attribute gyro_z numeric
@attribute mag_x numeric
@attribute mag_y numeric
@attribute mag_z numeric
@attribute acc_x numeric
@attribute acc_y numeric
@attribute acc_z numeric
@attribute label {cross,rotate_wrist,up_down}

@data
-156.922000,-18.725000,5.005000,33.700000,3.900000,-23.500000,0.110000,-0.838000,-0.174000,rotate_wrist
-147.035000,-15.837000,2.765000,34.500000,4.800000,-24.000000,0.090000,-0.855000,-0.181000,rotate_wrist
-139.387000,-9.572000,-0.332000,33.900000,4.000000,-22.500000,0.109000,-0.892000,-0.278000,rotate_wrist
-144.602000,-9.800000,-2.135000,33.300000,3.600000,-22.200000,0.106000,-0.866000,-0.346000,rotate_wrist
-151.340000,-13.580000,-5.740000,34.300000,4.500000,-20.700000,0.086000,-0.846000,-0.429000,rotate_wrist
-150.972000,-18.760000,-11.182000,33.700000,3.900000,-20.800000,0.075000,-0.843000,-0.489000,rotate_wrist
-140.105000,-23.047000,-16.887000,35.100000,3.100000,-20.200000,0.074000,-0.886000,-0.504000,rotate_wrist
-119.735000,-24.745000,-21.822000,34.500000,3.100000,-19.200000,0.088000,-0.926000,-0.496000,rotate_wrist
-94.167000,-23.345000,-24.762000,34.800000,3.100000,-19.500000,0.114000,-0.977000,-0.447000,rotate_wrist
-41.037000,-11.357000,-20.562000,34.800000,2.800000,-18.700000,0.097000,-1.115000,-0.263000,rotate_wrist
-16.817000,1.050000,-13.860000,35.200000,2.800000,-18.700000,0.082000,-1.143000,-0.178000,rotate_wrist
-1.067000,14.525000,-8.662000,34.900000,2.800000,-18.600000,0.083000,-1.089000,-0.152000,rotate_wrist
2.117000,23.695000,-6.020000,35.500000,3.300000,-18.700000,0.111000,-0.998000,-0.183000,rotate_wrist
-9.117000,25.095000,-6.982000,34.600000,2.500000,-18.000000,0.160000,-0.900000,-0.308000,rotate_wrist
-26.372000,19.407000,-10.482000,34.800000,2.700000,-19.000000,0.178000,-0.860000,-0.465000,rotate_wrist
-39.445000,8.662000,-15.120000,35.800000,2.100000,-19.000000,0.142000,-0.871000,-0.598000,rotate_wrist
-37.380000,-16.660000,-19.092000,35.700000,1.800000,-18.100000,0.173000,-1.002000,-0.686000,rotate_wrist
-26.057000,-25.725000,-14.140000,35.400000,2.700000,-17.100000,0.192000,-1.054000,-0.627000,rotate_wrist
-15.837000,-31.132000,-7.105000,35.100000,2.500000,-17.700000,0.173000,-1.026000,-0.536000,rotate_wrist
-5.110000,-32.480000,-2.345000,35.700000,2.400000,-18.100000,0.119000,-0.985000,-0.473000,rotate_wrist
10.500000,-31.080000,-0.437000,35.200000,2.400000,-17.700000,0.076000,-0.933000,-0.433000,rotate_wrist
26.442000,-26.600000,-1.505000,36.000000,2.500000,-17.800000,0.053000,-0.915000,-0.365000,rotate_wrist
42.700000,-18.970000,-1.190000,34.900000,2.400000,-19.300000,0.053000,-0.987000,-0.308000,rotate_wrist
68.372000,-4.270000,5.390000,35.400000,2.500000,-18.400000,0.105000,-1.010000,-0.324000,rotate_wrist
72.187000,-0.735000,7.840000,35.200000,3.100000,-18.300000,0.116000,-0.951000,-0.359000,rotate_wrist
72.730000,0.175000,7.385000,34.900000,2.800000,-18.900000,0.111000,-0.866000,-0.442000,rotate_wrist
71.382000,-2.432000,1.907000,34.500000,3.000000,-19.200000,0.103000,-0.754000,-0.556000,rotate_wrist
74.602000,-8.522000,-8.330000,34.300000,3.000000,-19.500000,0.102000,-0.690000,-0.644000,rotate_wrist
91.245000,-15.942000,-20.300000,34.600000,4.200000,-18.900000,0.104000,-0.715000,-0.671000,rotate_wrist
122.325000,-20.527000,-30.607000,34.800000,3.600000,-20.500000,0.099000,-0.755000,-0.587000,rotate_wrist
203.262000,-8.645000,-56.735000,35.100000,3.400000,-20.200000,0.002000,-0.662000,-0.286000,rotate_wrist
247.362000,7.612000,-68.845000,35.800000,3.700000,-21.700000,-0.022000,-0.843000,-0.080000,rotate_wrist
294.315000,27.352000,-68.232000,35.400000,3.700000,-22.800000,0.018000,-1.188000,0.068000,rotate_wrist
332.867000,45.867000,-52.447000,35.500000,3.000000,-24.400000,0.129000,-1.455000,0.215000,rotate_wrist
347.707000,67.147000,-28.437000,35.700000,4.000000,-25.900000,0.258000,-1.563000,0.346000,rotate_wrist
338.152000,86.712000,-2.642000,36.400000,3.700000,-28.900000,0.324000,-1.550000,0.400000,rotate_wrist
314.002000,106.260000,27.930000,35.800000,4.000000,-29.400000,0.388000,-1.452000,0.372000,rotate_wrist
249.567000,123.322000,37.502000,36.300000,4.000000,-31.600000,0.127000,-0.874000,0.158000,rotate_wrist
230.335000,123.830000,19.757000,34.800000,3.900000,-33.000000,0.029000,-0.677000,0.060000,rotate_wrist
230.125000,122.780000,-3.832000,34.000000,4.200000,-34.000000,-0.008000,-0.535000,0.118000,rotate_wrist
241.815000,124.897000,-28.665000,34.000000,4.200000,-35.100000,-0.016000,-0.639000,0.343000,rotate_wrist
258.195000,132.755000,-42.315000,33.900000,4.000000,-37.300000,0.051000,-0.933000,0.628000,rotate_wrist
266.875000,144.392000,-40.897000,34.900000,2.500000,-38.400000,0.190000,-1.202000,0.826000,rotate_wrist
264.355000,159.635000,-25.935000,34.800000,2.400000,-39.900000,0.335000,-1.373000,0.914000,rotate_wrist
232.575000,192.727000,16.625000,33.100000,1.200000,-41.500000,0.484000,-1.418000,0.870000,rotate_wrist
206.465000,203.822000,32.847000,32.800000,1.200000,-42.400000,0.443000,-1.320000,0.718000,rotate_wrist
178.185000,208.005000,42.437000,31.900000,1.000000,-43.800000,0.366000,-1.174000,0.521000,rotate_wrist
150.622000,202.790000,42.805000,31.000000,0.400000,-45.600000,0.263000,-0.989000,0.231000,rotate_wrist
128.852000,182.962000,38.115000,30.700000,0.600000,-45.900000,0.183000,-0.836000,-0.066000,rotate_wrist
121.345000,147.822000,32.620000,29.400000,0.100000,-46.600000,0.134000,-0.751000,-0.315000,rotate_wrist
128.712000,100.642000,27.335000,28.900000,0.300000,-48.000000,0.089000,-0.688000,-0.470000,rotate_wrist
185.115000,5.845000,18.970000,29.500000,-0.300000,-47.500000,0.080000,-0.581000,-0.425000,rotate_wrist
229.110000,-26.075000,16.817000,29.400000,-0.400000,-49.200000,0.082000,-0.542000,-0.205000,rotate_wrist
271.600000,-41.580000,15.627000,29.200000,-1.000000,-49.900000,0.067000,-0.454000,0.068000,rotate_wrist
307.807000,-44.572000,11.515000,28.000000,-1.900000,-51.100000,0.011000,-0.316000,0.306000,rotate_wrist
343.542000,-39.165000,6.212000,28.600000,-3.600000,-51.100000,-0.011000,-0.322000,0.506000,rotate_wrist
383.442000,-29.102000,5.617000,29.400000,-4.900000,-52.000000,0.050000,-0.395000,0.652000,rotate_wrist
416.937000,-18.392000,10.132000,29.700000,-6.700000,-53.800000,0.122000,-0.450000,0.741000,rotate_wrist
441.105000,-4.795000,30.205000,28.900000,-8.400000,-54.300000,0.185000,-0.452000,0.912000,rotate_wrist
434.647000,0.105000,38.692000,29.200000,-12.300000,-56.100000,0.111000,-0.321000,0.992000,rotate_wrist
416.360000,1.855000,39.882000,29.400000,-13.800000,-57.700000,-0.008000,-0.129000,1.037000,rotate_wrist
395.237000,2.695000,33.127000,28.800000,-16.500000,-56.800000,-0.102000,0.018000,1.127000,rotate_wrist
377.405000,5.110000,21.000000,29.400000,-17.500000,-57.300000,-0.138000,0.119000,1.182000,rotate_wrist
365.155000,7.577000,7.227000,29.200000,-19.900000,-57.700000,-0.128000,0.177000,1.150000,rotate_wrist
364.542000,8.225000,-4.480000,29.100000,-20.700000,-56.500000,-0.064000,0.141000,1.056000,rotate_wrist
390.705000,15.592000,-4.270000,29.400000,-22.500000,-57.300000,0.127000,-0.033000,1.045000,rotate_wrist
400.487000,21.630000,6.615000,29.100000,-24.700000,-56.700000,0.154000,-0.105000,1.050000,rotate_wrist
404.005000,26.897000,18.305000,29.100000,-27.300000,-56.500000,0.130000,-0.040000,1.080000,rotate_wrist
395.832000,32.865000,24.937000,27.900000,-29.100000,-57.000000,0.035000,0.096000,1.133000,rotate_wrist
379.960000,38.622000,23.730000,28.800000,-30.300000,-56.100000,-0.087000,0.207000,1.163000,rotate_wrist
358.785000,42.700000,17.465000,27.400000,-31.600000,-55.000000,-0.138000,0.277000,1.173000,rotate_wrist
334.005000,45.202000,5.442000,27.600000,-33.600000,-54.400000,-0.130000,0.317000,1.151000,rotate_wrist
291.025000,51.082000,1.872000,28.000000,-34.500000,-54.100000,-0.100000,0.342000,1.028000,rotate_wrist
274.610000,53.235000,-0.647000,26.700000,-36.100000,-54.100000,-0.089000,0.382000,0.917000,rotate_wrist
263.812000,52.010000,-2.642000,27.300000,-37.300000,-53.400000,-0.079000,0.403000,0.792000,rotate_wrist
258.317000,47.040000,-3.290000,26.700000,-38.100000,-53.500000,-0.060000,0.411000,0.705000,rotate_wrist
257.687000,40.617000,-1.750000,26.700000,-39.100000,-51.900000,-0.041000,0.387000,0.678000,rotate_wrist
265.090000,35.297000,2.362000,26.100000,-40.300000,-51.100000,-0.021000,0.355000,0.684000,rotate_wrist
275.747000,31.342000,13.877000,26.800000,-41.200000,-50.100000,-0.019000,0.384000,0.719000,rotate_wrist
284.112000,34.107000,18.567000,26.700000,-42.700000,-49.600000,-0.091000,0.475000,0.819000,rotate_wrist
279.562000,38.255000,21.280000,27.100000,-43.000000,-48.600000,-0.124000,0.549000,0.784000,rotate_wrist
266.647000,40.897000,20.475000,26.400000,-44.400000,-47.500000,-0.144000,0.650000,0.729000,rotate_wrist
249.760000,41.842000,17.132000,26.100000,-45.400000,-46.500000,-0.133000,0.726000,0.655000,rotate_wrist
232.645000,39.567000,13.562000,26.400000,-45.600000,-46.200000,-0.098000,0.777000,0.555000,rotate_wrist
215.162000,33.040000,10.535000,26.500000,-46.200000,-44.700000,-0.064000,0.829000,0.485000,rotate_wrist
187.705000,14.700000,5.092000,26.200000,-46.200000,-44.400000,-0.055000,0.871000,0.456000,rotate_wrist
184.135000,6.545000,2.152000,26.500000,-46.800000,-44.200000,-0.059000,0.932000,0.460000,rotate_wrist
189.210000,1.575000,-0.980000,26.500000,-48.100000,-43.500000,-0.052000,0.922000,0.480000,rotate_wrist
197.960000,2.310000,-2.030000,26.100000,-47.800000,-42.000000,-0.020000,0.909000,0.550000,rotate_wrist
202.020000,10.185000,-2.450000,26.800000,-48.900000,-41.200000,-0.050000,0.937000,0.593000,rotate_wrist
199.622000,18.550000,-5.512000,26.700000,-49.000000,-40.300000,-0.104000,0.981000,0.547000,rotate_wrist
191.852000,23.205000,-11.392000,26.100000,-49.300000,-39.000000,-0.131000,1.020000,0.488000,rotate_wrist
171.360000,22.645000,-25.777000,25.600000,-50.400000,-38.100000,-0.129000,1.054000,0.424000,rotate_wrist
167.720000,18.585000,-31.920000,25.600000,-50.800000,-36.900000,-0.097000,1.111000,0.282000,rotate_wrist
172.602000,14.035000,-37.992000,25.800000,-50.400000,-36.400000,-0.109000,1.149000,0.240000,rotate_wrist
184.660000,10.272000,-44.800000,25.600000,-50.200000,-36.100000,-0.132000,1.161000,0.205000,rotate_wrist
206.307000,8.155000,-50.260000,25.000000,-51.100000,-35.100000,-0.131000,1.116000,0.161000,rotate_wrist
237.772000,8.557000,-51.660000,24.400000,-51.100000,-33.300000,-0.093000,1.053000,0.156000,rotate_wrist
272.650000,13.825000,-48.737000,24.900000,-51.700000,-32.400000,-0.065000,1.002000,0.203000,rotate_wrist
332.605000,31.290000,-35.122000,24.400000,-52.000000,-30.300000,-0.066000,0.961000,0.234000,rotate_wrist
350.997000,37.695000,-28.175000,24.600000,-51.700000,-28.600000,-0.121000,0.970000,0.227000,rotate_wrist
361.217000,40.582000,-24.640000,23.800000,-52.300000,-26.800000,-0.168000,1.029000,0.143000,rotate_wrist
370.440000,39.725000,-25.305000,24.100000,-52.000000,-25.600000,-0.190000,1.072000,0.049000,rotate_wrist
383.320000,39.742000,-28.577000,23.700000,-52.300000,-22.800000,-0.218000,1.097000,0.013000,rotate_wrist
395.307000,43.715000,-34.195000,24.100000,-51.400000,-20.500000,-0.242000,1.099000,-0.030000,rotate_wrist
403.462000,49.577000,-40.705000,23.500000,-51.300000,-17.800000,-0.286000,1.073000,-0.080000,rotate_wrist
402.307000,58.695000,-56.857000,23.200000,-50.800000,-17.200000,-0.332000,1.020000,-0.097000,rotate_wrist
393.662000,61.845000,-59.920000,23.200000,-49.200000,-14.700000,-0.239000,0.842000,-0.152000,rotate_wrist
386.435000,68.320000,-52.622000,23.400000,-49.800000,-12.400000,-0.140000,0.755000,-0.170000,rotate_wrist
371.175000,73.552000,-41.790000,22.500000,-48.000000,-11.200000,-0.120000,0.722000,-0.230000,rotate_wrist
352.012000,77.577000,-30.117000,22.900000,-47.500000,-9.700000,-0.121000,0.686000,-0.281000,rotate_wrist
332.482000,81.497000,-21.227000,22.900000,-46.000000,-8.400000,-0.142000,0.698000,-0.353000,rotate_wrist
313.880000,82.985000,-17.955000,24.300000,-45.100000,-7.500000,-0.163000,0.733000,-0.480000,rotate_wrist
286.457000,75.057000,-22.575000,24.100000,-44.100000,-6.400000,-0.159000,0.778000,-0.609000,rotate_wrist
280.105000,70.647000,-26.075000,24.300000,-43.000000,-5.500000,-0.172000,0.642000,-0.717000,rotate_wrist
266.052000,68.582000,-30.590000,24.400000,-41.100000,-4.600000,-0.234000,0.573000,-0.707000,rotate_wrist
246.382000,65.782000,-34.685000,24.900000,-40.600000,-3.300000,-0.202000,0.488000,-0.759000,rotate_wrist
226.537000,60.497000,-36.995000,25.900000,-39.600000,-2.400000,-0.179000,0.429000,-0.824000,rotate_wrist
203.945000,50.925000,-36.225000,25.300000,-38.100000,-2.100000,-0.145000,0.366000,-0.860000,rotate_wrist
178.920000,44.415000,-35.647000,25.000000,-37.600000,-2.200000,-0.124000,0.387000,-0.853000,rotate_wrist
154.437000,38.675000,-21.157000,24.900000,-37.200000,-1.500000,-0.077000,0.353000,-0.914000,rotate_wrist
162.872000,30.922000,-17.517000,25.500000,-36.600000,-1.300000,-0.126000,0.541000,-1.167000,rotate_wrist
186.112000,22.085000,-22.382000,25.200000,-35.500000,0.000000,-0.186000,0.655000,-1.253000,rotate_wrist
221.357000,16.065000,-30.782000,25.300000,-34.000000,-0.600000,-0.202000,0.680000,-1.277000,rotate_wrist
265.755000,15.785000,-37.257000,27.000000,-33.600000,0.300000,-0.156000,0.640000,-1.240000,rotate_wrist
309.662000,17.395000,-42.560000,25.800000,-32.500000,1.000000,-0.152000,0.585000,-1.225000,rotate_wrist
347.532000,22.575000,-43.715000,25.600000,-30.700000,1.000000,-0.076000,0.427000,-1.067000,rotate_wrist
360.552000,38.465000,-35.017000,26.400000,-29.100000,0.900000,-0.064000,0.326000,-0.939000,rotate_wrist
341.110000,42.175000,-31.080000,25.600000,-26.500000,1.900000,-0.094000,0.135000,-0.850000,rotate_wrist
311.692000,41.457000,-30.415000,26.200000,-24.700000,2.400000,-0.144000,0.093000,-0.874000,rotate_wrist
278.565000,35.245000,-35.175000,25.900000,-23.800000,1.800000,-0.174000,0.123000,-0.952000,rotate_wrist
255.272000,26.215000,-42.542000,25.900000,-22.300000,2.100000,-0.186000,0.087000,-1.025000,rotate_wrist
248.412000,17.500000,-48.422000,26.700000,-21.100000,2.200000,-0.148000,0.017000,-1.103000,rotate_wrist
255.972000,11.445000,-49.927000,26.800000,-19.200000,1.900000,-0.091000,-0.065000,-1.137000,rotate_wrist
299.792000,14.070000,-42.402000,27.000000,-18.600000,1.600000,-0.053000,-0.132000,-1.125000,rotate_wrist
316.855000,18.900000,-35.927000,26.800000,-17.400000,1.600000,0.001000,-0.245000,-1.039000,rotate_wrist
325.360000,21.910000,-31.272000,27.300000,-14.100000,1.200000,-0.006000,-0.272000,-0.974000,rotate_wrist
321.317000,23.800000,-28.210000,27.600000,-12.700000,0.600000,-0.022000,-0.295000,-0.859000,rotate_wrist
303.800000,19.127000,-30.222000,27.300000,-10.600000,0.400000,-0.089000,-0.285000,-0.857000,rotate_wrist
271.267000,1.592000,-35.122000,27.900000,-10.900000,0.000000,-0.110000,-0.320000,-0.720000,rotate_wrist
231.787000,-2.257000,-41.317000,27.900000,-9.600000,-0.900000,-0.099000,-0.390000,-0.540000,rotate_wrist
169.487000,6.002000,-42.525000,27.700000,-9.100000,-1.200000,-0.057000,-0.550000,-0.509000,rotate_wrist
147.507000,6.107000,-38.150000,28.300000,-8.700000,-0.700000,-0.054000,-0.608000,-0.721000,rotate_wrist
136.675000,0.385000,-33.180000,28.000000,-7.900000,-2.100000,-0.065000,-0.628000,-0.854000,rotate_wrist
138.197000,-3.920000,-27.072000,28.600000,-6.300000,-2.500000,-0.051000,-0.639000,-0.838000,rotate_wrist
143.762000,-2.660000,-21.087000,28.500000,-6.000000,-3.300000,-0.043000,-0.596000,-0.803000,rotate_wrist
148.680000,0.332000,-16.852000,28.300000,-5.500000,-3.400000,-0.056000,-0.517000,-0.823000,rotate_wrist
156.135000,2.135000,-16.957000,28.800000,-5.700000,-4.200000,-0.070000,-0.472000,-0.858000,rotate_wrist
167.387000,7.157000,-24.255000,28.000000,-4.600000,-5.400000,-0.069000,-0.470000,-0.811000,rotate_wrist
154.122000,6.615000,-32.480000,28.800000,-3.600000,-4.900000,-0.096000,-0.424000,-0.727000,rotate_wrist
136.762000,0.367000,-40.302000,28.900000,-3.300000,-5.200000,-0.074000,-0.497000,-0.809000,rotate_wrist
128.590000,-7.962000,-44.222000,29.700000,-3.000000,-5.500000,-0.043000,-0.611000,-0.820000,rotate_wrist
124.232000,-13.860000,-43.732000,28.200000,-2.800000,-6.100000,-0.039000,-0.706000,-0.757000,rotate_wrist
118.090000,-16.240000,-38.797000,28.600000,-2.500000,-6.700000,-0.049000,-0.785000,-0.703000,rotate_wrist
112.017000,-17.115000,-31.377000,28.500000,-2.100000,-6.600000,-0.059000,-0.793000,-0.692000,rotate_wrist
118.265000,-14.420000,-20.930000,29.200000,-1.900000,-6.900000,-0.069000,-0.777000,-0.680000,rotate_wrist
125.580000,-10.972000,-18.970000,29.200000,-0.900000,-7.000000,-0.030000,-0.717000,-0.734000,rotate_wrist
131.232000,-11.655000,-18.480000,29.100000,-1.200000,-7.500000,-0.033000,-0.711000,-0.788000,rotate_wrist
133.805000,-14.665000,-18.392000,28.000000,-0.300000,-8.200000,-0.043000,-0.720000,-0.762000,rotate_wrist
130.742000,-16.835000,-19.810000,29.400000,-0.300000,-8.200000,-0.080000,-0.659000,-0.733000,rotate_wrist
128.275000,-18.305000,-24.675000,29.100000,-0.100000,-9.400000,-0.083000,-0.637000,-0.768000,rotate_wrist
131.775000,-22.522000,-29.312000,29.800000,0.100000,-9.900000,-0.051000,-0.662000,-0.793000,rotate_wrist
144.865000,-30.047000,-33.355000,29.100000,1.200000,-10.500000,-0.014000,-0.698000,-0.771000,rotate_wrist
147.140000,-33.915000,-31.920000,29.100000,1.900000,-10.600000,0.036000,-0.848000,-0.584000,rotate_wrist
139.475000,-36.610000,-28.700000,29.200000,2.400000,-11.100000,0.022000,-0.891000,-0.439000,rotate_wrist
125.072000,-38.885000,-24.657000,28.900000,1.900000,-11.200000,0.008000,-0.922000,-0.361000,rotate_wrist
115.395000,-39.375000,-21.332000,28.900000,2.500000,-11.700000,0.013000,-0.920000,-0.335000,rotate_wrist
111.965000,-38.010000,-18.147000,29.400000,2.200000,-12.100000,0.023000,-0.925000,-0.294000,rotate_wrist
111.632000,-34.090000,-15.382000,28.900000,3.600000,-13.300000,0.028000,-0.900000,-0.271000,rotate_wrist
112.227000,-27.667000,-13.545000,29.200000,3.000000,-13.600000,0.024000,-0.910000,-0.252000,rotate_wrist
104.072000,-23.397000,-12.162000,28.300000,3.400000,-13.600000,0.017000,-0.960000,-0.094000,rotate_wrist
89.442000,-19.442000,-11.795000,28.500000,3.300000,-14.100000,-0.003000,-0.982000,-0.075000,rotate_wrist
77.140000,-16.275000,-10.762000,29.100000,4.600000,-14.400000,-0.004000,-1.009000,-0.080000,rotate_wrist
68.862000,-12.302000,-8.207000,28.900000,4.000000,-15.400000,-0.002000,-1.029000,-0.069000,rotate_wrist
61.810000,-6.912000,-4.585000,28.600000,4.200000,-15.900000,-0.002000,-1.016000,-0.065000,rotate_wrist
56.175000,-0.857000,-2.170000,28.200000,4.300000,-15.400000,-0.006000,-0.983000,-0.071000,rotate_wrist
45.902000,8.487000,-2.520000,28.300000,5.200000,-15.700000,-0.013000,-0.957000,-0.109000,rotate_wrist
41.597000,7.980000,-4.392000,29.100000,4.900000,-15.900000,-0.051000,-0.947000,-0.238000,rotate_wrist
37.030000,7.892000,-4.987000,28.800000,4.900000,-16.500000,-0.039000,-0.991000,-0.258000,rotate_wrist
29.470000,7.210000,-3.622000,29.200000,5.200000,-15.100000,-0.053000,-1.033000,-0.255000,rotate_wrist
19.215000,6.405000,-1.277000,29.400000,5.200000,-15.700000,-0.072000,-1.038000,-0.217000,rotate_wrist
5.792000,8.995000,2.170000,28.900000,4.300000,-16.900000,-0.122000,-1.029000,-0.161000,rotate_wrist
-3.272000,14.717000,3.552000,29.800000,5.800000,-16.000000,-0.155000,-0.876000,-0.301000,rotate_wrist
-9.187000,4.095000,-5.582000,28.800000,4.300000,-17.200000,-0.124000,-0.859000,-0.441000,rotate_wrist
-9.520000,0.612000,-8.942000,29.400000,4.800000,-15.600000,-0.080000,-0.866000,-0.437000,rotate_wrist
-9.310000,-1.610000,-10.867000,29.200000,5.400000,-15.700000,-0.046000,-0.947000,-0.398000,rotate_wrist
-12.442000,-1.925000,-9.485000,28.800000,5.100000,-16.000000,-0.013000,-1.011000,-0.369000,rotate_wrist
-21.542000,-2.940000,-6.615000,29.800000,4.200000,-16.500000,-0.003000,-1.040000,-0.364000,rotate_wrist
-35.945000,-6.125000,-3.010000,28.900000,4.600000,-15.700000,-0.013000,-1.039000,-0.381000,rotate_wrist
-51.467000,-11.672000,0.472000,29.700000,4.900000,-15.000000,-0.028000,-1.024000,-0.411000,rotate_wrist
-82.390000,-27.685000,5.355000,29.700000,4.500000,-15.000000,-0.046000,-0.977000,-0.443000,rotate_wrist
-97.790000,-34.247000,5.285000,28.900000,4.500000,-15.300000,-0.083000,-0.830000,-0.379000,rotate_wrist
-115.517000,-38.080000,2.572000,29.100000,4.200000,-13.600000,-0.111000,-0.768000,-0.346000,rotate_wrist
