@relation 'MLC'

@attribute F1_MEAN_ACC_Y numeric
@attribute F2_PEAK_TO_PEAK_GYR_Y numeric
@attribute F3_MAXIMUM_ACC_X numeric
@attribute F4_MINIMUM_GYR_Z numeric
@attribute F5_MINIMUM_ACC_X numeric
@attribute F6_ENERGY_ACC_Z numeric
@attribute F7_MEAN_ACC_Z numeric
@attribute F8_MAXIMUM_ACC_Y numeric
@attribute F9_PEAK_TO_PEAK_ACC_Y numeric
@attribute F10_MAXIMUM_GYR_Z numeric
@attribute F11_MAXIMUM_ACC_X_FILTER_1 numeric
@attribute F12_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F13_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F14_MINIMUM_ACC_X_FILTER_1 numeric
@attribute F15_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F16_MAXIMUM_ACC_X_FILTER_1 numeric
@attribute F17_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F18_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F19_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F20_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F21_MAXIMUM_ACC_Z_FILTER_1 numeric
@attribute F22_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F23_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F24_MINIMUM_ACC_X_FILTER_1 numeric
@attribute F25_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute class {waving, walking, wrist}

@data
-0.512207, 1.00684, 0.929688, -0.256104, 0.779297, 2.67578, 0.157593, -0.394287, 0.281006, 0.0735474, 0.0602417, 0.23877, 0.0982056, -0.0379639, -0.143066, 0.0602417, 0.23877, 0.0982056, -0.143066, -0.143066, 0.0734863, 0.23877, 0.0982056, -0.0379639, -0.143066, walking
-0.469727, 1.47852, 1.00195, -0.362061, 0.510254, 8.07813, 0.22876, -0.307129, 0.290039, 0.911133, 0.0866699, 0.241699, 0.235596, -0.148926, -0.112854, 0.0866699, 0.241699, 0.235596, -0.112854, -0.112854, 0.378906, 0.241699, 0.235596, -0.148926, -0.112854, walking
-0.434082, 1.55664, 1.06934, -0.790527, 0.703613, 6.81641, 0.204956, 0.0130005, 0.745605, 0.285156, 0.160767, 0.485107, 0.288574, -0.127686, -0.154663, 0.160767, 0.485107, 0.288574, -0.154663, -0.154663, 0.0949097, 0.485107, 0.288574, -0.127686, -0.154663, walking
-0.412109, 1.02832, 1.05859, -0.340576, 0.72168, 3.07813, 0.156982, -0.059021, 0.539063, 0.445068, 0.0969238, 0.505371, 0.27417, -0.177246, -0.244141, 0.0969238, 0.505371, 0.27417, -0.244141, -0.244141, 0.216797, 0.505371, 0.27417, -0.177246, -0.244141, walking
-0.430908, 0.910645, 1.26074, -0.635742, 0.692383, 1.36426, 0.0681763, -0.0930786, 0.630371, 0.219482, 0.301025, 0.410645, 0.584961, -0.283936, -0.167358, 0.301025, 0.410645, 0.584961, -0.167358, -0.167358, 0.143433, 0.410645, 0.584961, -0.283936, -0.167358, walking
-0.371338, 1.49512, 1.15723, -0.921387, 0.788574, 5.45313, 0.22998, -0.14917, 0.417236, 0.0411987, 0.193237, 0.421631, 0.288818, -0.0955811, -0.167603, 0.193237, 0.421631, 0.288818, -0.167603, -0.167603, 0.182617, 0.421631, 0.288818, -0.0955811, -0.167603, walking
-0.427979, 0.577148, 0.994629, -0.287598, 0.805664, 1.3291, 0.0983887, -0.282227, 0.27002, 0.302246, 0.0748901, 0.166504, 0.161255, -0.0863037, -0.0877686, 0.0748901, 0.166504, 0.161255, -0.0877686, -0.0877686, 0.0395203, 0.166504, 0.161255, -0.0863037, -0.0877686, walking
-0.44043, 0.902832, 1.12305, -0.334717, 0.725586, 2.35547, 0.106018, -0.134155, 0.549316, 0.706055, 0.172363, 0.479736, 0.32959, -0.157104, -0.187134, 0.172363, 0.479736, 0.32959, -0.187134, -0.187134, 0.192261, 0.479736, 0.32959, -0.157104, -0.187134, walking
-0.420898, 0.876953, 1.19531, -0.681152, 0.671387, 1.05176, 0.0485229, -0.0750732, 0.589355, 0.585938, 0.255371, 0.426025, 0.51709, -0.261475, -0.154297, 0.255371, 0.426025, 0.51709, -0.154297, -0.154297, 0.130493, 0.426025, 0.51709, -0.261475, -0.154297, walking
-0.420654, 1.21484, 1.11914, -0.514648, 0.710449, 3.99023, 0.142944, -0.0410156, 0.697266, 0.722656, 0.145752, 0.530762, 0.306885, -0.161133, -0.213501, 0.145752, 0.530762, 0.306885, -0.213501, -0.213501, 0.189575, 0.530762, 0.306885, -0.161133, -0.213501, walking
-0.45752, 1.96484, 1.15723, -0.641602, 0.700195, 1.13281, 0.0222473, -0.11908, 0.590332, 0.53125, 0.249878, 0.524902, 0.473389, -0.223511, -0.249634, 0.249878, 0.524902, 0.473389, -0.249634, -0.249634, 0.127686, 0.524902, 0.473389, -0.223511, -0.249634, walking
-0.468262, 2.4375, 1.17285, -0.335938, 0.752441, 1.60156, 0.0437927, -0.245117, 0.608398, 0.964844, 0.259277, 0.42334, 0.346924, -0.0875244, -0.234375, 0.259277, 0.42334, 0.346924, -0.234375, -0.234375, 0.18103, 0.42334, 0.346924, -0.0875244, -0.234375, walking
-0.519043, 1.39355, 0.967773, -0.338135, 0.697266, 0.361572, -0.0112381, -0.42334, 0.474121, 0.497559, 0.154297, 0.459717, 0.331055, -0.176758, -0.393311, 0.154297, 0.459717, 0.331055, -0.393311, -0.393311, 0.12146, 0.459717, 0.331055, -0.176758, -0.393311, walking
-0.482666, 1.44629, 1.12012, -0.369629, 0.70459, 4.47656, 0.157593, -0.168091, 0.661621, 0.891602, 0.250244, 0.39917, 0.394287, -0.144043, -0.209351, 0.250244, 0.39917, 0.394287, -0.209351, -0.209351, 0.164063, 0.39917, 0.394287, -0.144043, -0.209351, walking
-0.499512, 1.74902, 1.1123, -0.454102, 0.695313, 2.31055, 0.121338, -0.116089, 0.648438, 0.968262, 0.191895, 0.597656, 0.38208, -0.190186, -0.259033, 0.191895, 0.597656, 0.38208, -0.259033, -0.259033, 0.194092, 0.597656, 0.38208, -0.190186, -0.259033, walking
-0.477051, 2.19336, 1.3457, -0.869629, 0.515137, 9.625, 0.268311, -0.12915, 0.669434, 0.44873, 0.307617, 0.462891, 0.52832, -0.220703, -0.191895, 0.307617, 0.462891, 0.52832, -0.191895, -0.191895, 0.154175, 0.462891, 0.52832, -0.220703, -0.191895, walking
-0.467041, 1.15723, 1.08691, -0.340576, 0.682617, 1.16406, 0.0861206, -0.167114, 0.460449, 0.374512, 0.129272, 0.468018, 0.323486, -0.194092, -0.216309, 0.129272, 0.468018, 0.323486, -0.216309, -0.216309, 0.187988, 0.468018, 0.323486, -0.194092, -0.216309, walking
-0.461182, 1.91602, 1.08984, -0.521484, 0.613281, 4.68359, 0.159302, -0.166138, 0.606445, 0.508301, 0.163452, 0.463135, 0.32666, -0.163086, -0.253418, 0.163452, 0.463135, 0.32666, -0.253418, -0.253418, 0.209106, 0.463135, 0.32666, -0.163086, -0.253418, walking
-0.465332, 1.15039, 1.10059, -0.324951, 0.710449, 2.32227, 0.130005, -0.180176, 0.470215, 0.398682, 0.153564, 0.465088, 0.32251, -0.168823, -0.214966, 0.153564, 0.465088, 0.32251, -0.214966, -0.214966, 0.215942, 0.465088, 0.32251, -0.168823, -0.214966, walking
-0.481445, 1.5127, 1.12402, -1.25391, 0.76123, 0.750977, 0.0372009, -0.15918, 0.552246, 0.0592041, 0.180664, 0.394287, 0.344482, -0.163818, -0.12915, 0.180664, 0.394287, 0.344482, -0.12915, -0.12915, 0.140625, 0.394287, 0.344482, -0.163818, -0.12915, walking
-0.405273, 1.4248, 1.03223, -1.25586, 0.788574, 3.90039, 0.202148, -0.249146, 0.340332, 0.123596, 0.128174, 0.245361, 0.203491, -0.0753174, -0.0953979, 0.128174, 0.245361, 0.203491, -0.0953979, -0.0953979, 0.229126, 0.245361, 0.203491, -0.0753174, -0.0953979, walking
-0.457275, 0.777832, 1.05859, -0.193237, 0.759277, 2.07227, 0.102295, -0.266113, 0.39209, 0.416504, 0.162231, 0.291748, 0.322754, -0.1604, -0.161011, 0.162231, 0.291748, 0.322754, -0.161011, -0.161011, 0.0821533, 0.291748, 0.322754, -0.1604, -0.161011, walking
-0.539551, 1.68945, 1.09766, -0.569824, 0.67334, 4.72266, 0.159302, -0.313232, 0.513672, 0.571289, 0.237793, 0.435059, 0.337158, -0.0993652, -0.203735, 0.237793, 0.435059, 0.337158, -0.203735, -0.203735, 0.180298, 0.435059, 0.337158, -0.0993652, -0.203735, walking
-0.583984, 1.51074, 0.976563, -0.463623, 0.627441, 0.861816, 0.0325928, -0.30127, 0.47998, 0.435303, 0.134888, 0.45752, 0.341553, -0.206665, -0.204956, 0.134888, 0.45752, 0.341553, -0.204956, -0.204956, 0.112671, 0.45752, 0.341553, -0.206665, -0.204956, walking
-0.54834, 2.37305, 1.10254, -0.288086, 0.568359, 3.91016, 0.135498, -0.133057, 0.674805, 0.942871, 0.215088, 0.505371, 0.442627, -0.227417, -0.244385, 0.215088, 0.505371, 0.442627, -0.244385, -0.244385, 0.246948, 0.505371, 0.442627, -0.227417, -0.244385, walking
-0.603516, 1.50195, 1.00488, -0.546875, 0.619629, 1.38672, 0.0350952, -0.374268, 0.447021, 0.605957, 0.119263, 0.280762, 0.258545, -0.139282, -0.0884399, 0.119263, 0.280762, 0.258545, -0.0884399, -0.0884399, 0.149902, 0.280762, 0.258545, -0.139282, -0.0884399, walking
-0.618652, 0.941895, 1.00391, -0.317627, 0.594238, 3.51172, 0.106995, -0.326172, 0.509277, 0.450684, 0.14563, 0.403564, 0.347656, -0.201904, -0.177002, 0.14563, 0.403564, 0.347656, -0.177002, -0.177002, 0.171265, 0.403564, 0.347656, -0.201904, -0.177002, walking
-0.571777, 2.06641, 1.00195, -0.20874, 0.674316, 1.55371, 0.0649414, -0.415283, 0.367432, 0.991211, 0.182129, 0.266602, 0.279541, -0.0974121, -0.126343, 0.182129, 0.266602, 0.279541, -0.126343, -0.126343, 0.163452, 0.266602, 0.279541, -0.0974121, -0.126343, walking
-0.670898, 2.16992, 0.959473, -0.459229, 0.666504, 0.240967, -0.0034523, -0.513184, 0.235352, 0.51123, 0.164673, 0.229492, 0.274658, -0.109985, -0.180664, 0.164673, 0.229492, 0.274658, -0.180664, -0.180664, 0.0795898, 0.229492, 0.274658, -0.109985, -0.180664, walking
-0.549805, 1.12793, 1.00879, -0.245117, 0.657227, 5.14453, 0.20105, -0.37915, 0.335205, 0.731934, 0.186157, 0.324707, 0.322998, -0.136841, -0.159302, 0.186157, 0.324707, 0.322998, -0.159302, -0.159302, 0.162598, 0.324707, 0.322998, -0.136841, -0.159302, walking
-0.616211, 1.47949, 1.10059, -0.948242, 0.615234, 2.17773, 0.0950928, -0.22522, 0.561523, 0.237793, 0.189331, 0.457764, 0.368408, -0.178955, -0.18103, 0.189331, 0.457764, 0.368408, -0.18103, -0.18103, 0.274658, 0.457764, 0.368408, -0.178955, -0.18103, walking
-0.546875, 2.08008, 1.03516, -0.742676, 0.536133, 11.0469, 0.303711, -0.270264, 0.76416, 0.426758, 0.192139, 0.679199, 0.429932, -0.237671, -0.390137, 0.192139, 0.679199, 0.429932, -0.390137, -0.390137, 0.286377, 0.679199, 0.429932, -0.237671, -0.390137, walking
-0.606934, 1.44434, 1.0166, -0.39917, 0.647461, 2.30273, 0.12793, -0.278076, 0.494385, 0.184082, 0.12085, 0.484863, 0.279053, -0.158081, -0.153076, 0.12085, 0.484863, 0.279053, -0.153076, -0.153076, 0.289551, 0.484863, 0.279053, -0.158081, -0.153076, walking
-0.565918, 1.36719, 1.10645, -0.574707, 0.648438, 4.72266, 0.163452, -0.214111, 0.601563, 0.308838, 0.23999, 0.505371, 0.410889, -0.170776, -0.18457, 0.23999, 0.505371, 0.410889, -0.18457, -0.18457, 0.19812, 0.505371, 0.410889, -0.170776, -0.18457, walking
-0.589355, 0.657715, 1.07617, -0.98584, 0.66748, 4.72656, 0.217285, -0.357178, 0.392334, -0.0167847, 0.255615, 0.28833, 0.390625, -0.134888, -0.0789795, 0.255615, 0.28833, 0.390625, -0.0789795, -0.0789795, 0.186157, 0.28833, 0.390625, -0.134888, -0.0789795, walking
-0.61377, 0.988281, 0.919434, -0.548828, 0.660645, 4.10547, 0.17688, -0.411377, 0.297119, 0.280762, 0.142456, 0.271484, 0.243042, -0.100586, -0.120728, 0.142456, 0.271484, 0.243042, -0.120728, -0.120728, 0.0828857, 0.271484, 0.243042, -0.100586, -0.120728, walking
-0.633301, 1.48438, 0.927734, -0.338379, 0.647461, 2.99414, 0.114319, -0.37915, 0.507813, 0.753906, 0.115234, 0.440674, 0.219604, -0.10437, -0.145752, 0.115234, 0.440674, 0.219604, -0.145752, -0.145752, 0.242432, 0.440674, 0.219604, -0.10437, -0.145752, walking
-0.639648, 1.46777, 0.95752, -0.633301, 0.666504, 3.28711, 0.0960693, -0.404297, 0.424316, 0.495605, 0.193115, 0.278564, 0.307861, -0.114746, -0.0975342, 0.193115, 0.278564, 0.307861, -0.0975342, -0.0975342, 0.144897, 0.278564, 0.307861, -0.114746, -0.0975342, walking
-0.554688, 1.47461, 1.12695, -0.657227, 0.603516, 5.66016, 0.197876, -0.246216, 0.566406, 0.768555, 0.229736, 0.445557, 0.390137, -0.160278, -0.159668, 0.229736, 0.445557, 0.390137, -0.159668, -0.159668, 0.157837, 0.445557, 0.390137, -0.160278, -0.159668, walking
-0.624023, 1.9834, 1.03809, -0.638184, 0.605469, 1.35645, 0.0226746, -0.361328, 0.609375, 0.398682, 0.190308, 0.471436, 0.357178, -0.166748, -0.231079, 0.190308, 0.471436, 0.357178, -0.231079, -0.231079, 0.103088, 0.471436, 0.357178, -0.166748, -0.231079, walking
-0.590332, 2.44727, 1.05859, -0.290039, 0.627441, 2.18945, 0.0814209, -0.322266, 0.5625, 1.50195, 0.21875, 0.507324, 0.386719, -0.167969, -0.257568, 0.21875, 0.507324, 0.386719, -0.257568, -0.257568, 0.189941, 0.507324, 0.386719, -0.167969, -0.257568, walking
-0.631836, 1.86816, 0.91748, -0.222778, 0.67334, 0.549316, 0.0332031, -0.330322, 0.409912, 0.388428, 0.100586, 0.254639, 0.214722, -0.114136, -0.0942383, 0.100586, 0.254639, 0.214722, -0.0942383, -0.0942383, 0.140503, 0.254639, 0.214722, -0.114136, -0.0942383, walking
-0.557617, 1.23926, 0.960449, -0.391602, 0.599609, 6.42188, 0.226318, -0.308105, 0.488281, 0.812012, 0.193604, 0.390381, 0.366211, -0.172485, -0.149902, 0.193604, 0.390381, 0.366211, -0.149902, -0.149902, 0.156738, 0.390381, 0.366211, -0.172485, -0.149902, walking
-0.630859, 2.25586, 1.12891, -1.37012, 0.457275, 6.57031, 0.213501, 0.0600586, 1.47754, 1.04004, 0.230103, 1.21387, 0.513672, -0.283203, -0.714355, 0.230103, 1.21387, 0.513672, -0.714355, -0.714355, 0.395508, 1.21387, 0.513672, -0.283203, -0.714355, walking
-0.583984, 2.36133, 1.11328, -0.512695, 0.623535, 7.42969, 0.216919, -0.2771, 0.59082, 0.24231, 0.22168, 0.468018, 0.406982, -0.185303, -0.21228, 0.22168, 0.468018, 0.406982, -0.21228, -0.21228, 0.21106, 0.468018, 0.406982, -0.185303, -0.21228, walking
-0.583496, 1.14648, 0.953613, -0.483643, 0.65332, 6.25391, 0.225952, -0.293213, 0.553711, 0.434082, 0.141113, 0.509766, 0.282715, -0.141602, -0.214844, 0.141113, 0.509766, 0.282715, -0.214844, -0.214844, 0.198364, 0.509766, 0.282715, -0.141602, -0.214844, walking
-0.625, 1.68555, 0.997559, -0.509277, 0.626465, 3.75781, 0.161255, -0.223145, 0.592285, 0.513184, 0.183228, 0.498779, 0.351318, -0.168091, -0.206543, 0.183228, 0.498779, 0.351318, -0.206543, -0.206543, 0.189331, 0.498779, 0.351318, -0.168091, -0.206543, walking
-0.537109, 1.37402, 0.990723, -0.901855, 0.700195, 2.75586, 0.161255, -0.185181, 0.65332, 0.678223, 0.222168, 0.554199, 0.341309, -0.119019, -0.202026, 0.222168, 0.554199, 0.341309, -0.202026, -0.202026, 0.1875, 0.554199, 0.341309, -0.119019, -0.202026, walking
-0.649902, 0.924805, 0.94043, -0.336426, 0.625488, 1.77148, 0.129272, -0.453369, 0.343994, 0.285156, 0.165527, 0.242798, 0.269043, -0.103394, -0.117554, 0.165527, 0.242798, 0.269043, -0.117554, -0.117554, 0.0665283, 0.242798, 0.269043, -0.103394, -0.117554, walking
-0.546875, 1.5625, 0.969727, -0.292969, 0.628418, 7.15234, 0.246948, -0.295166, 0.411377, 0.379639, 0.154907, 0.420898, 0.322266, -0.167236, -0.147217, 0.154907, 0.420898, 0.322266, -0.147217, -0.147217, 0.110962, 0.420898, 0.322266, -0.167236, -0.147217, walking
-0.595215, 1.68164, 1.07031, -0.263916, 0.619629, 2.85547, 0.125732, -0.283203, 0.68457, 0.839355, 0.200195, 0.529297, 0.370361, -0.170044, -0.274902, 0.200195, 0.529297, 0.370361, -0.274902, -0.274902, 0.270996, 0.529297, 0.370361, -0.170044, -0.274902, walking
-0.563965, 1.56836, 1.07422, -0.444092, 0.603516, 9.75, 0.267822, -0.373291, 0.43335, 0.437012, 0.201294, 0.373535, 0.374756, -0.173462, -0.230713, 0.201294, 0.373535, 0.374756, -0.230713, -0.230713, 0.261719, 0.373535, 0.374756, -0.173462, -0.230713, walking
-0.59082, 1.33105, 1.0166, -0.302246, 0.638184, 1.10742, 0.0194092, -0.207153, 0.600586, 0.57959, 0.138794, 0.469238, 0.323242, -0.184326, -0.113037, 0.138794, 0.469238, 0.323242, -0.113037, -0.113037, 0.259766, 0.469238, 0.323242, -0.184326, -0.113037, walking
-0.633301, 2.03906, 1.02637, -0.168213, 0.646484, 1.66797, 0.0632935, -0.363281, 0.51416, 1.07031, 0.17627, 0.410156, 0.290527, -0.114136, -0.20813, 0.17627, 0.410156, 0.290527, -0.20813, -0.20813, 0.261963, 0.410156, 0.290527, -0.114136, -0.20813, walking
-0.574707, 0.803711, 0.883301, -0.303467, 0.712402, 1.55566, 0.118408, -0.385254, 0.329102, 0.874023, 0.0585327, 0.234131, 0.122986, -0.0644531, -0.098877, 0.0585327, 0.234131, 0.122986, -0.098877, -0.098877, 0.0984497, 0.234131, 0.122986, -0.0644531, -0.098877, walking
-0.587891, 0.851074, 0.873535, -0.510254, 0.493408, 5.42578, 0.243164, -0.209106, 1.19531, 0.685547, 0.0789185, 0.330566, 0.160156, -0.0811768, -0.135254, 0.0789185, 0.330566, 0.160156, -0.135254, -0.135254, 0.0693359, 0.330566, 0.160156, -0.0811768, -0.135254, walking
-0.664063, 1.91504, 0.955566, -0.392822, 0.648438, 3.49219, 0.167725, -0.20813, 0.678711, 0.835938, 0.17688, 0.615723, 0.276611, -0.0996094, -0.231689, 0.17688, 0.615723, 0.276611, -0.231689, -0.231689, 0.185059, 0.615723, 0.276611, -0.0996094, -0.231689, walking
-0.643066, 1.75391, 0.930664, -0.600098, 0.478271, 13.7578, 0.380371, -0.228149, 0.776855, 0.915039, 0.130249, 0.688477, 0.284668, -0.154419, -0.323242, 0.130249, 0.688477, 0.284668, -0.323242, -0.323242, 0.189819, 0.688477, 0.284668, -0.154419, -0.323242, walking
-0.616699, 1.3584, 0.930664, -0.418945, 0.641602, 2.61523, 0.136108, -0.353271, 0.449463, 0.102234, 0.129883, 0.372314, 0.257813, -0.12793, -0.105957, 0.129883, 0.372314, 0.257813, -0.105957, -0.105957, 0.144897, 0.372314, 0.257813, -0.12793, -0.105957, walking
-0.587402, 1.43262, 0.979492, -0.423096, 0.63623, 8.03906, 0.254639, -0.355225, 0.490479, 0.181885, 0.153442, 0.364502, 0.281494, -0.128052, -0.148315, 0.153442, 0.364502, 0.281494, -0.148315, -0.148315, 0.203369, 0.364502, 0.281494, -0.128052, -0.148315, walking
-0.606934, 0.466309, 0.935547, -0.267578, 0.664551, 3.16992, 0.162231, -0.363281, 0.466309, 0.218506, 0.149292, 0.397705, 0.277344, -0.12793, -0.153687, 0.149292, 0.397705, 0.277344, -0.153687, -0.153687, 0.203003, 0.397705, 0.277344, -0.12793, -0.153687, walking
-0.604004, 2.35938, 1.0459, -0.923828, 0.674316, 3.5332, 0.150757, -0.186157, 0.637695, 0.340332, 0.203247, 0.555664, 0.343018, -0.139648, -0.199219, 0.203247, 0.555664, 0.343018, -0.199219, -0.199219, 0.116821, 0.555664, 0.343018, -0.139648, -0.199219, walking
-0.545898, 2.55859, 0.960449, -1.08105, 0.638184, 9.89063, 0.310791, -0.280273, 0.450195, 0.151123, 0.163696, 0.348145, 0.263916, -0.100098, -0.102783, 0.163696, 0.348145, 0.263916, -0.102783, -0.102783, 0.187744, 0.348145, 0.263916, -0.100098, -0.102783, walking
-0.647461, 0.899902, 0.865723, -0.269531, 0.67334, 1.52441, 0.0961914, -0.382324, 0.52832, 0.314697, 0.0855713, 0.419434, 0.203369, -0.117798, -0.142334, 0.0855713, 0.419434, 0.203369, -0.142334, -0.142334, 0.107361, 0.419434, 0.203369, -0.117798, -0.142334, walking
-0.612305, 1.94043, 1.04199, -0.192627, 0.563477, 6.46094, 0.204468, -0.378174, 0.425537, 0.482178, 0.252197, 0.342285, 0.478027, -0.22583, -0.116211, 0.252197, 0.342285, 0.478027, -0.116211, -0.116211, 0.240601, 0.342285, 0.478027, -0.22583, -0.116211, walking
-0.627441, 1.39355, 0.912598, -0.367676, 0.603516, 4.19531, 0.150146, -0.357178, 0.527832, 0.597168, 0.140991, 0.376709, 0.30127, -0.160156, -0.155151, 0.140991, 0.376709, 0.30127, -0.155151, -0.155151, 0.191162, 0.376709, 0.30127, -0.160156, -0.155151, walking
-0.663086, 1.69238, 1.06152, -0.714844, 0.612305, 2.24414, 0.0942383, -0.293213, 0.605469, 0.434082, 0.254639, 0.432617, 0.417969, -0.163208, -0.171021, 0.254639, 0.432617, 0.417969, -0.171021, -0.171021, 0.155762, 0.432617, 0.417969, -0.163208, -0.171021, walking
-0.5625, 2.42578, 0.994629, -0.2146, 0.591309, 6.03516, 0.13562, -0.303223, 0.577148, 0.658203, 0.174072, 0.527344, 0.338867, -0.164673, -0.229004, 0.174072, 0.527344, 0.338867, -0.229004, -0.229004, 0.347412, 0.527344, 0.338867, -0.164673, -0.229004, walking
-0.601563, 1.87012, 1.00098, -0.235962, 0.601563, 1.13867, 0.071106, -0.279297, 0.499023, 0.486816, 0.138428, 0.413818, 0.339111, -0.200562, -0.15918, 0.138428, 0.413818, 0.339111, -0.15918, -0.15918, 0.172241, 0.413818, 0.339111, -0.200562, -0.15918, walking
-0.53418, 1.13867, 0.98584, -0.41626, 0.685547, 5.625, 0.225708, -0.436279, 0.286377, 0.355469, 0.132568, 0.262939, 0.26123, -0.12854, -0.166382, 0.132568, 0.262939, 0.26123, -0.166382, -0.166382, 0.147705, 0.262939, 0.26123, -0.12854, -0.166382, walking
-0.577148, 0.890625, 1.06543, -0.123901, 0.631348, 1.15527, 0.0927124, -0.473389, 0.209229, 0.679199, 0.237183, 0.280029, 0.406982, -0.1698, -0.163208, 0.237183, 0.280029, 0.406982, -0.163208, -0.163208, 0.129761, 0.280029, 0.406982, -0.1698, -0.163208, walking
-0.579102, 1.84863, 0.959473, -0.0650024, 0.658203, 1.48145, 0.0975952, -0.248169, 0.496582, 0.808594, 0.109863, 0.464111, 0.286621, -0.176758, -0.238037, 0.109863, 0.464111, 0.286621, -0.238037, -0.238037, 0.174683, 0.464111, 0.286621, -0.176758, -0.238037, walking
-0.549316, 0.935059, 0.977539, -0.303711, 0.638184, 3.7793, 0.157227, -0.268066, 0.574219, 0.524902, 0.142944, 0.395996, 0.263428, -0.120483, -0.133301, 0.142944, 0.395996, 0.263428, -0.133301, -0.133301, 0.221069, 0.395996, 0.263428, -0.120483, -0.133301, walking
-0.549805, 2.91016, 1.09668, -0.53418, 0.65918, 4.87891, 0.17334, -0.258301, 0.615234, 0.295166, 0.20459, 0.465576, 0.359375, -0.154663, -0.220703, 0.20459, 0.465576, 0.359375, -0.220703, -0.220703, 0.281494, 0.465576, 0.359375, -0.154663, -0.220703, walking
-0.559082, 3.20508, 1.05469, -0.719727, 0.474365, 14.375, 0.348389, -0.182129, 0.626465, 0.0952148, 0.213257, 0.552734, 0.431396, -0.21814, -0.245605, 0.213257, 0.552734, 0.431396, -0.245605, -0.245605, 0.2146, 0.552734, 0.431396, -0.21814, -0.245605, walking
-0.571777, 1.625, 1.07324, -0.583008, 0.609375, 4.02344, 0.166016, -0.233154, 0.534668, 0.322021, 0.161743, 0.425293, 0.378662, -0.216797, -0.162842, 0.161743, 0.425293, 0.378662, -0.162842, -0.162842, 0.325195, 0.425293, 0.378662, -0.216797, -0.162842, walking
-0.560059, 2.93945, 1.14258, -0.439453, 0.626465, 12.7344, 0.25708, -0.19519, 0.65625, 0.245117, 0.268555, 0.460938, 0.440918, -0.172363, -0.174072, 0.268555, 0.460938, 0.440918, -0.174072, -0.174072, 0.505859, 0.460938, 0.440918, -0.172363, -0.174072, walking
-0.560059, 1.89551, 0.981445, -0.625488, 0.67334, 6.51953, 0.234497, -0.13916, 0.644531, 0.171875, 0.108887, 0.532715, 0.227051, -0.118164, -0.119812, 0.108887, 0.532715, 0.227051, -0.119812, -0.119812, 0.361084, 0.532715, 0.227051, -0.118164, -0.119812, walking
-0.54248, 2.2207, 1.04102, -0.806152, 0.694336, 4.99219, 0.197876, -0.171143, 0.57373, 0.153198, 0.18042, 0.446045, 0.341797, -0.161255, -0.183105, 0.18042, 0.446045, 0.341797, -0.183105, -0.183105, 0.232056, 0.446045, 0.341797, -0.161255, -0.183105, walking
-0.560547, 2.4043, 1.07031, -0.57373, 0.597168, 16.7813, 0.372559, -0.430176, 0.338379, 0.123596, 0.26416, 0.263916, 0.450195, -0.185913, -0.153931, 0.26416, 0.263916, 0.450195, -0.153931, -0.153931, 0.316895, 0.263916, 0.450195, -0.185913, -0.153931, walking
-0.602539, 1.30273, 0.986816, -0.302734, 0.646484, 4.53516, 0.174683, -0.258301, 0.583008, 0.601074, 0.128662, 0.51416, 0.235962, -0.1073, -0.187622, 0.128662, 0.51416, 0.235962, -0.187622, -0.187622, 0.244873, 0.51416, 0.235962, -0.1073, -0.187622, walking
-0.655762, 2.46289, 0.930664, -0.448975, 0.54541, 4.80469, 0.150757, -0.282227, 0.652344, 0.679688, 0.161133, 0.564453, 0.359375, -0.198242, -0.227783, 0.161133, 0.564453, 0.359375, -0.227783, -0.227783, 0.163208, 0.564453, 0.359375, -0.198242, -0.227783, walking
-0.60498, 2.4375, 0.974609, -0.15625, 0.496338, 9.36719, 0.247559, -0.317139, 0.597656, 0.965332, 0.202271, 0.53418, 0.443848, -0.241577, -0.236084, 0.202271, 0.53418, 0.443848, -0.236084, -0.236084, 0.262939, 0.53418, 0.443848, -0.241577, -0.236084, walking
-0.643066, 2.21094, 1.00391, -0.386963, 0.611328, 1.61523, 0.0308838, -0.385254, 0.496094, 0.437744, 0.203125, 0.462646, 0.389648, -0.186523, -0.224243, 0.203125, 0.462646, 0.389648, -0.224243, -0.224243, 0.292725, 0.462646, 0.389648, -0.186523, -0.224243, walking
-0.564453, 1.24707, 1.07422, -0.265625, 0.643555, 5.20313, 0.170654, -0.387207, 0.405273, 0.681152, 0.21106, 0.344727, 0.38916, -0.178101, -0.168457, 0.21106, 0.344727, 0.38916, -0.168457, -0.168457, 0.237671, 0.344727, 0.38916, -0.178101, -0.168457, walking
